VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee,pickup_X,pickup_Y,pickup_borough,location_i_pickup,objectid_pickup,pickup_shape_area,shape_leng_pickup,pickup_zone,X,Y,borough,location_i_dropoff,objectid_dropoff,shape_area,shape_leng_dropoff,zone
2,10/31/2022 23:59,11/1/2022 0:20,1,2.71,1,N,125,107,1,15,0.5,0.5,5.64,0,0.3,24.44,2.5,0,-74.00717607,40.72537614,Manhattan,125,125,7.64293209892e-05,0.049732212,Hudson Sq,-73.98331041,40.7373483,Manhattan,107,107,7.46112192675e-05,0.038041365,Gramercy
2,11/1/2022 0:46,11/1/2022 0:56,2,1.76,1,N,234,48,1,9,0.5,0.5,1.08,0,0.3,13.88,2.5,0,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East
2,11/1/2022 0:01,11/1/2022 0:02,2,0,5,N,249,249,1,52,0,0,13.31,11.75,0.3,79.86,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village
2,11/1/2022 0:32,11/1/2022 1:01,1,6.51,1,N,186,49,1,23.5,0.5,0.5,5.46,0,0.3,32.76,2.5,0,-73.99245533,40.7484763,Manhattan,186,186,3.70729416953e-05,0.02469639,Penn Station/Madison Sq West,-73.96493347,40.68851444,Brooklyn,49,49,0.000203186,0.075290018,Clinton Hill
2,11/1/2022 0:27,11/1/2022 0:54,1,8,1,N,113,168,1,26.5,0.5,0.5,2,0,0.3,32.3,2.5,0,-73.99462809,40.73248529,Manhattan,113,113,5.79634566998e-05,0.032745351,Greenwich Village North,-73.91705963,40.80744831,Bronx,168,168,0.000547058,0.114517434,Mott Haven/Port Morris
2,11/1/2022 0:12,11/1/2022 0:39,1,15.92,2,N,132,79,1,52,0,0.5,2,0,0.3,57.3,2.5,0,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village
2,11/1/2022 0:49,11/1/2022 1:09,2,4.98,5,N,4,143,1,32.69,0,0.5,0,0,0.3,35.99,2.5,0,-73.97702385,40.72415082,Manhattan,4,4,0.000111872,0.043566527,Alphabet City,-73.98797218,40.77577115,Manhattan,143,143,0.000151094,0.054179854,Lincoln Square West
2,11/1/2022 0:05,11/1/2022 0:56,2,5.97,1,N,186,255,1,32.5,0.5,0.5,7.26,0,0.3,43.56,2.5,0,-73.99245533,40.7484763,Manhattan,186,186,3.70729416953e-05,0.02469639,Penn Station/Madison Sq West,-73.95713401,40.71883824,Brooklyn,255,255,0.000172309,0.0623842,Williamsburg (North Side)
2,11/1/2022 0:06,11/1/2022 0:33,3,4.56,1,N,186,41,1,19,0.5,0.5,2.88,0,0.3,25.68,2.5,0,-73.99245533,40.7484763,Manhattan,186,186,3.70729416953e-05,0.02469639,Penn Station/Madison Sq West,-73.95206437,40.80420432,Manhattan,41,41,0.000143093,0.052793109,Central Harlem
2,11/1/2022 0:22,11/1/2022 0:30,1,1.21,1,N,249,79,2,7,0.5,0.5,0,0,0.3,10.8,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village
2,11/1/2022 0:40,11/1/2022 0:46,1,2.13,1,N,107,141,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5,0,-73.98331041,40.7373483,Manhattan,107,107,7.46112192675e-05,0.038041365,Gramercy,-73.95971268,40.76683877,Manhattan,141,141,7.66545579019e-05,0.041514464,Lenox Hill West
2,11/1/2022 0:46,11/1/2022 0:56,1,2.54,1,N,141,75,1,10,0.5,0.5,4.14,0,0.3,17.94,2.5,0,-73.95971268,40.76683877,Manhattan,141,141,7.66545579019e-05,0.041514464,Lenox Hill West,-73.94495667,40.79064981,Manhattan,75,75,0.000240564,0.0876639,East Harlem South
1,11/1/2022 0:23,11/1/2022 0:50,1,5.1,1,N,211,195,1,20.5,3,0.5,2,0,0.3,26.3,2.5,0,-74.00137442,40.72389935,Manhattan,211,211,3.97291966087e-05,0.025234508,SoHo,-74.00955288,40.67546388,Brooklyn,195,195,0.000801652,0.131308244,Red Hook
2,11/1/2022 0:28,11/1/2022 0:34,1,0.92,1,N,162,100,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5,0,-73.97214548,40.75681613,Manhattan,162,162,4.78936962112e-05,0.035269815,Midtown East,-73.9887859,40.75351403,Manhattan,100,100,3.74700210291e-05,0.024813109,Garment District
2,11/1/2022 0:46,11/1/2022 0:58,1,1.37,1,N,231,148,1,9,0.5,0.5,3.84,0,0.3,16.64,2.5,0,-74.00671168,40.71869665,Manhattan,231,231,0.00016693,0.063420117,TriBeCa/Civic Center,-73.99071887,40.71921043,Manhattan,148,148,6.97489921327e-05,0.039130502,Lower East Side
2,11/1/2022 0:16,11/1/2022 0:21,1,0.93,1,N,68,48,1,5.5,0.5,0.5,1.4,0,0.3,10.7,2.5,0,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East
1,11/1/2022 0:34,11/1/2022 0:54,1,4.8,1,N,144,236,4,18.5,3,0.5,0,0,0.3,22.3,2.5,0,-73.99740673,40.72058154,Manhattan,144,144,4.74789670369e-05,0.027620167,Little Italy/NoLiTa,-73.95697238,40.78049139,Manhattan,236,236,0.000102864,0.044251922,Upper East Side North
2,11/1/2022 0:40,11/1/2022 0:50,1,2.95,1,N,151,262,2,11,0.5,0.5,0,0,0.3,14.8,2.5,0,-73.96780678,40.79786723,Manhattan,151,151,0.000128849,0.054889941,Manhattan Valley,-73.94582992,40.77653654,Manhattan,262,262,0.00012233,0.049063623,Yorkville East
2,11/1/2022 0:23,11/1/2022 0:28,1,1.12,1,N,90,48,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East
2,11/1/2022 0:55,11/1/2022 0:59,3,0.81,1,N,230,142,1,5,0.5,0.5,2,0,0.3,10.8,2.5,0,-73.98417616,40.75984468,Manhattan,230,230,5.60914463266e-05,0.03102831,Times Sq/Theatre District,-73.98135241,40.77390593,Manhattan,142,142,7.56537920738e-05,0.038175894,Lincoln Square East
2,11/1/2022 0:54,11/1/2022 1:08,2,4.62,1,N,79,263,1,15,0.5,0.5,4.7,0,0.3,23.5,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.95120935,40.77849396,Manhattan,263,263,6.57697664169e-05,0.037016625,Yorkville West
1,11/1/2022 0:26,11/1/2022 0:34,1,1.7,1,N,158,68,1,8,3,0.5,2.35,0,0.3,14.15,2.5,0,-74.00838576,40.73524802,Manhattan,158,158,0.000185568,0.054809991,Meatpacking/West Village West,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea
2,11/1/2022 0:08,11/1/2022 0:30,1,3.32,1,N,161,125,1,15.5,0.5,0.5,3.86,0,0.3,23.16,2.5,0,-73.97743184,40.7582264,Manhattan,161,161,7.19130682992e-05,0.03580391,Midtown Center,-74.00717607,40.72537614,Manhattan,125,125,7.64293209892e-05,0.049732212,Hudson Sq
2,11/1/2022 0:15,11/1/2022 0:41,1,17.79,2,N,132,107,1,52,0,0.5,12.37,6.55,0.3,75.47,2.5,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.98331041,40.7373483,Manhattan,107,107,7.46112192675e-05,0.038041365,Gramercy
2,11/1/2022 0:53,11/1/2022 1:00,1,2,1,N,263,74,2,8,0.5,0.5,0,0,0.3,11.8,2.5,0,-73.95120935,40.77849396,Manhattan,263,263,6.57697664169e-05,0.037016625,Yorkville West,-73.93831331,40.80556468,Manhattan,74,74,0.000295038,0.110290936,East Harlem North
2,11/1/2022 0:34,11/1/2022 0:47,1,4.65,1,N,107,74,1,14.5,0.5,0.5,0,0,0.3,18.3,2.5,0,-73.98331041,40.7373483,Manhattan,107,107,7.46112192675e-05,0.038041365,Gramercy,-73.93831331,40.80556468,Manhattan,74,74,0.000295038,0.110290936,East Harlem North
1,11/1/2022 0:11,11/1/2022 0:41,1,11.1,1,N,132,37,1,33,1.75,0.5,7.1,0,0.3,42.65,0,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.92594082,40.69626287,Brooklyn,37,37,0.000452063,0.14281004,Bushwick South
1,11/1/2022 0:24,11/1/2022 0:29,1,1,1,N,246,50,1,6,3,0.5,1.95,0,0.3,11.75,2.5,0,-74.00451221,40.75243776,Manhattan,246,246,0.000281298,0.069467194,West Chelsea/Hudson Yards,-73.99389977,40.76669181,Manhattan,50,50,0.000173249,0.055747987,Clinton West
1,11/1/2022 0:39,11/1/2022 0:44,2,0.8,1,N,246,246,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5,0,-74.00451221,40.75243776,Manhattan,246,246,0.000281298,0.069467194,West Chelsea/Hudson Yards,-74.00451221,40.75243776,Manhattan,246,246,0.000281298,0.069467194,West Chelsea/Hudson Yards
1,11/1/2022 0:46,11/1/2022 1:06,1,5.1,1,N,246,41,1,17.5,3,0.5,4,0,0.3,25.3,2.5,0,-74.00451221,40.75243776,Manhattan,246,246,0.000281298,0.069467194,West Chelsea/Hudson Yards,-73.95206437,40.80420432,Manhattan,41,41,0.000143093,0.052793109,Central Harlem
2,11/1/2022 0:08,11/1/2022 0:15,1,1.31,1,N,166,41,1,7,0.5,0.5,1.66,0,0.3,9.96,0,0,-73.96181547,40.80956968,Manhattan,166,166,0.000255276,0.068823754,Morningside Heights,-73.95206437,40.80420432,Manhattan,41,41,0.000143093,0.052793109,Central Harlem
2,11/1/2022 0:02,11/1/2022 0:12,1,1.83,1,N,256,112,2,8.5,0.5,0.5,0,0,0.3,9.8,0,0,-73.95910849,40.71098028,Brooklyn,256,256,0.000168611,0.067914967,Williamsburg (South Side),-73.94848138,40.72883018,Brooklyn,112,112,0.000462069,0.107267876,Greenpoint
